C1,C2,C3
0.337239926755516,0.0009944406743575551,0.9812950340456277
0.33724530153817334,0.001013511410921708,0.982466046675222
0.3698934678867106,0.9992889123955928,0.9473250306291785
0.36989375606558395,0.9992757664307421,0.9489384005909238
0.3698965930975114,0.9992868050677921,0.9499671908795545
0.36989804323225006,0.9992986696969512,0.9508961062244261
0.36990487871848077,0.999338389876518,0.9513867509794964
0.36990494356383186,0.9993191291360118,0.9525499014325931
0.369926540612564,0.9559261331140188,0.9541753765250962
0.36992324194829207,0.9559389658483195,0.9545230119266561
0.36992167220422156,0.9559712655969484,0.9536955420999045
0.3699214590077829,0.9560090091640068,0.9523232641900867
0.369926071168609,0.9560230252435287,0.9527149239089149
0.36992842905973633,0.9560391475412491,0.9536822938731775
0.3699540957751647,0.9126522840427831,0.9557980764772627
0.3699581527834882,0.9126661687821153,0.9564387434706544
0.36996166734760105,0.9126782173864236,0.9572265901951589
0.36996485748771546,0.9126877226355521,0.9580620982858032
0.3699681271472749,0.9126955117061266,0.9585649880425846
0.3699740762955218,0.9127024387411429,0.9593304552042914
0.36999806491808873,0.8693115453509317,0.9607491412839461
0.370002012603597,0.8693188581394073,0.9615689369097915
0.3700047640709956,0.8693256466289387,0.9623644764191295
0.37000902702385774,0.86933049407652,0.9635295593608966
0.3700112041076117,0.869333317523639,0.9641793444569895
0.37001318137188277,0.8693335068316392,0.9646747978773691
0.3700396222794371,0.8259364270048534,0.966804824237127
0.3700414589414781,0.8259373583426011,0.9668821859351187
0.3700426702867554,0.8259392394360533,0.9669936910737208
0.37004317863975444,0.8259405819065817,0.9670837993746397
0.37004261599464694,0.825941639183079,0.9669671020976145
0.37004422863034414,0.825944880130816,0.9669895265629702
0.37006662018736336,0.7825457785344283,0.9682633675707579
0.3700683164814893,0.7825522217034866,0.9685202214957014
0.3700718869382098,0.7825597270769853,0.9688487202593576
0.3700735182985473,0.7825691533049426,0.9693171702335293
0.37007221053830486,0.7825758658325281,0.969518872899537
0.37007216185198555,0.7825805080326353,0.9697045980526744
0.37009819365987456,0.7391949161894447,0.9718359379222757
0.37009685932901587,0.7391675388340067,0.9728541447687056
0.37010172221784765,0.7391960506808493,0.9728790250288881
0.37010193955970627,0.7391926132357245,0.9728149551455965
0.37009969563346357,0.7391614296564101,0.973053904390164
0.3701042140816609,0.7391890850885465,0.9727400512904882
0.3701255296892476,0.6957614449732439,0.9746746745462963
0.3701252530098731,0.6957620416139737,0.974879205847343
0.3701271680897519,0.6957291240427458,0.9754472651054097
0.37013003663864785,0.6957138258774864,0.9746303065812147
0.3701343884357721,0.6957068345016648,0.9745769095473844
0.37013687448555777,0.6956669129351083,0.975382451088594
0.3701633771943029,0.6522829976514997,0.9755452142350038
0.3701617017555088,0.6522497806698404,0.9756263634948485
0.370165557762703,0.6522982106079851,0.9739982881952345
0.3701732914045831,0.6523166777504242,0.9727318075766769
0.3701790352883624,0.6523097131791393,0.972140797704445
0.3701825790357017,0.652305129157515,0.9716971761465456
0.37020878421439685,0.6088985570514948,0.972485988020459
0.370212997138573,0.6088952202560332,0.9721518091157932
0.3702148702975597,0.6088883990413702,0.9716446382147892
0.37021751187920193,0.6088839623510757,0.9713235339166688
0.37022064337840777,0.6088799384523254,0.9707564960262622
0.3702210818391817,0.6088760732804005,0.9702973148488782
0.37024321039344277,0.5654715161737169,0.9710802977545472
0.37024286905308734,0.5654631928764172,0.9711404931366685
0.37023585531162084,0.5654478168812858,0.9710013871775188
0.37022485141959083,0.5654005991518496,0.9705128812438502
0.37022052774661307,0.5654100204065795,0.9677261608274371
0.37021902115571015,0.5654002523246878,0.9665227106730812
0.3702397232296224,0.5219913853657595,0.966879085956889
0.3702341424824701,0.5219726617050899,0.9655270976200031
0.3702349125777328,0.5219554976083537,0.9645395773516758
0.37023433135221406,0.5219404990558985,0.9637576082039225
0.3702342504291636,0.5219220426037791,0.9624619608625579
0.3702322961511426,0.5218994317239298,0.9606933408083609
0.3702505062014446,0.4784764822890882,0.959854565672447
0.37024791071116886,0.47845567676980544,0.9575922052264632
0.37024660352481886,0.47844537058301545,0.9572219845636628
0.37024460548298743,0.47843046137225503,0.9559579524442319
0.3702450287470219,0.47842298195422933,0.9558309423915303
0.3702468589069262,0.4784187082230411,0.9560974715171657
0.37026353738615414,0.4350063225079785,0.9565767582932965
0.37026938208246807,0.43501408505780004,0.9571379849482445
0.37027171657822394,0.43501533448692153,0.957319106208471
0.3702743659685455,0.43501214100241087,0.9568311211798484
0.37027804195285297,0.43501315905339194,0.9565595469153243
0.370279251980238,0.43501339867968897,0.956742670022801
0.3702993182442187,0.3916043262457916,0.956691758728582
0.37029764505932206,0.3915969241203031,0.9553742709679975
0.37029790378782323,0.39159518612292493,0.9548930599813634
0.3703024957524781,0.3915996509588548,0.9554332333241032
0.3703033249041444,0.39160433342977685,0.9551696120361524
0.3703084964069278,0.39160964282293576,0.9560382836172885
0.3703314868512596,0.3482097275268796,0.957088830986769
0.3703334389195317,0.34821830139377785,0.9575900725218522
0.37033607239748556,0.34823095019986894,0.9577618158712914
0.37033371405224924,0.348239669503794,0.958455968889407
0.3703237615839347,0.34822583202842944,0.9559755783307198
0.3703153881606568,0.3482047573735666,0.9525686966191493
0.37033391479458255,0.3047958821595643,0.951975682540624
0.3703387438886845,0.30478888563335393,0.9522906178000883
0.3703446625702831,0.30477681541140966,0.9521852706802232
0.3703487508220199,0.3047677346924117,0.9523186486930096
0.37035895068367064,0.3047691354456712,0.9542409829902807
0.370363158217083,0.30476205488929425,0.954747482063431
0.37038924880180435,0.26135687396433005,0.9564994100564501
0.3703909057349329,0.261345744778917,0.9581704444432295
0.37038998917107413,0.2613320491946954,0.9594134529161782
0.3703929688483111,0.2613490534360936,0.9609002896680681
0.37038933280613834,0.26131544591731753,0.9642428263080354
0.37038923664433343,0.2613648272745603,0.9648931840111881
0.3704046916813438,0.21795154025590058,0.9669252400587831
0.3704068517731406,0.21799160363209802,0.9663423698110258
0.37040994380401593,0.21803104649689692,0.9662091503057025
0.370413783409446,0.2180669474926532,0.9661325168860737
0.370414044630806,0.21809616419892175,0.9656124317956074
0.37041921150169554,0.21810823288590808,0.9666532185700348
0.3704438303205102,0.17471559207887144,0.9682626604674454
0.37044673751604135,0.1747179141820338,0.9690591409230458
0.3704513965261178,0.17472418901683057,0.9702757674196659
0.37045386150487775,0.17473220161369207,0.971315820054713
0.3704550315950832,0.17473815096034,0.9717438500933491
0.3704587297248938,0.17474518309147036,0.9724204915626574
0.37048190024071403,0.13134855543818635,0.9740748368122842
0.37048497548673986,0.13135514349325444,0.974807273789543
0.37048909622316417,0.13136201504496514,0.9754877650908068
0.37048933414734053,0.1313604157661294,0.9753018141984362
0.37048946908653974,0.13136037819067098,0.9751053352076136
0.37049382492716376,0.13136704004426925,0.9755290026479146
0.3705183347749423,0.0879704287417406,0.9770776764143048
0.3705189604175265,0.08796628426679981,0.9772001247618795
0.37052222549726377,0.08796639807861095,0.9776278874688129
0.3705236166925265,0.08796221707133134,0.9775859805064774
0.37052157133201774,0.08790157175777458,0.9790651837794426
0.37052292359504946,0.08792823934623367,0.9784271344498947
0.37054285607415804,0.04455863404916521,0.9789481515823741
0.37053765254252236,0.044547263253447544,0.980488435052651
0.3705370277616997,0.0445858914920198,0.9805831844424648
0.37053586983765496,0.04459987806381349,0.9812172625958281
0.3705326981971605,0.04460543948884721,0.9814295322791928
0.37053081690101075,0.04461130064516616,0.981708415111641
0.3705499184324035,0.0012120914874514943,0.9824650720307259
0.3705499035479263,0.0012079625718977582,0.9820909983240972
0.37055162082462256,0.001206439305374507,0.9824529243614839
0.3705495595578165,0.0011999083095798335,0.9819007954157363
0.3705479821137426,0.0011951148310767046,0.9817090032941912
0.3705466803705869,0.0011921593426698074,0.9818963250699464
0.4031913477673959,0.9994225827291466,0.9463689907632515
0.4031904148919448,0.9994289750459897,0.9460536622494979
0.40318939797721054,0.9994399183621346,0.946412231351053
0.4031933985821271,0.9994687944279557,0.9487959290577932
0.4031953620255647,0.9994884048411655,0.9502818223360667
0.403196205667392,0.9995034125796318,0.951171039828506
0.40322026572696,0.9561137285320601,0.9526798579545097
0.40322042862417584,0.9561227363823183,0.9531973333154926
0.4032208103307289,0.9561349926820328,0.9542348595003383
0.4032227863802488,0.9561556816022878,0.956073022565517
0.4032234169273616,0.9561695737745031,0.9568555726715824
0.4032207620307232,0.9561840516130745,0.9573515220886113
0.40324094252591347,0.9127935572056494,0.9588680975445092
0.4032404695072779,0.9127995711682919,0.9590559755104651
0.40323995743729985,0.9127983511383596,0.9589325682882438
0.4032394163085071,0.9127938318221611,0.9585247402590322
0.40323889729573015,0.9127889202698558,0.9580139392349037
0.40323890733985035,0.9127867632155036,0.9578712251329512
0.4032623268338854,0.8693851339795275,0.9590816290131752
0.40326345051482443,0.8693865616097434,0.9591031840378093
0.4032641567653183,0.8693845640916784,0.9588576460395875
0.4032641049303235,0.8693836020327885,0.9586688955466955
0.4032647477401567,0.8693771975174267,0.9580838831652099
0.40326605158997775,0.8693747012129542,0.957800316524156
0.4032891397750337,0.8259742566221959,0.958704451087526
0.40328782497543336,0.82597002050746,0.958099454708164
0.40328773284357633,0.8259740463695793,0.9580922195325838
0.4032881106339735,0.8259752042171395,0.958006099326422
0.40328982889131254,0.8259794288372408,0.9583893292526193
0.4032895022790795,0.8259797049272273,0.9583488622427525
0.4033125792817042,0.7825799096063981,0.9594777292127354
0.40331429837961336,0.7825818139359286,0.9594317980793174
0.40331686571603514,0.7825859379940436,0.9596098265509974
0.40331659046310064,0.7825905894369356,0.9595742165750684
0.40331650310394207,0.7825909795589296,0.959593102231677
0.4033157875420431,0.7825903644717749,0.959326449212619
0.403338450197396,0.7391914345306358,0.9603817918459356
0.4033394464381501,0.739194537657258,0.9606869723390683
0.40334042682973137,0.73917270625088,0.9617567512194494
0.40333898735640183,0.7391697616893819,0.9615465634341391
0.4032970136079159,0.7391062975251589,0.9615649008720346
0.4033004347590608,0.7391448743829251,0.9617080696110352
0.4033178699981347,0.6957170637510629,0.9624746120930023
0.4033125981305422,0.6957131944510326,0.9576552871660612
0.40332919732949213,0.6957428903489993,0.9566490880624552
0.4033412465018965,0.6957442482741734,0.9566905780558395
0.4033510032435736,0.695737416267852,0.9561776929361274
0.4033567025357221,0.695729803413948,0.9557581430137329
0.4033835408704269,0.6523267005677578,0.9562644519721888
0.40338903164423845,0.6523178565964607,0.9558477916566768
0.40338619839645284,0.6522543812610966,0.9564717693641855
0.4033880664596262,0.652218130418348,0.9564058962967131
0.40339060379277863,0.6522354879872535,0.9549844799008396
0.40338426178031317,0.6521944499764747,0.954733371688208
0.4034043263468871,0.6088064000421985,0.9540026920868059
0.40339505120982344,0.60876344329361,0.9532617247316381
0.40339052848006884,0.6087566482996742,0.9528320115099174
0.4033850838177226,0.6087458966735226,0.9516784984392921
0.4033878209144174,0.6087713159514371,0.9510781030610079
0.4033871058329734,0.6087429092570841,0.9519960570269714
0.40341291937636586,0.5653833704922265,0.9531925303414281
0.40341311332739255,0.565382942354875,0.9535596710960951
0.4034134956881057,0.5653684168299724,0.9531555055808363
0.403414745642125,0.5653522069612142,0.9523541882692552
0.4034195080454247,0.5653796268378203,0.9491546297079485
0.40341550599925563,0.5653259129284096,0.9481459269790637
0.40344244330755213,0.5219153012096379,0.9492786728111039
0.4034508595749322,0.5219084176754629,0.9490374690284836
0.4034532928335435,0.5218971252258727,0.9490094446989064
0.40345521375965526,0.5218852099915543,0.9488108866922668
0.40345526105284624,0.5218706798284177,0.9483132919200117
0.4034579345131281,0.5218832869408282,0.9473165632650382
0.4034795104205623,0.4784639604730811,0.9473651092761253
0.40348329783617415,0.47845277353158516,0.9460659712547342
0.4034875759851727,0.4784449151033975,0.944091783640733
0.4034886429734754,0.47843609376343393,0.9425136779368926
0.403493126707941,0.4784372208559765,0.9422129813117845
0.403492647486345,0.478426885575133,0.9406549445529652
0.4035190972366859,0.4350243990660302,0.9409641614592641
0.4035218081097244,0.4350107976614514,0.9403525399995876
0.40352334206335305,0.4350012349070819,0.939894413944206
0.40352444773238894,0.4349927120804562,0.939418056907954
0.4035237638873371,0.43498228914103443,0.9388030111050596
0.40352045722309604,0.43496438138460175,0.9369997039131021
0.40354426604934557,0.39155565698147005,0.9379848803499935
0.40355013135734585,0.3915568874481949,0.9387112900799435
0.4035527704438743,0.39155462875393965,0.9390070575861544
0.4035497193347098,0.39154391051731985,0.9376133373750994
0.40354551891547574,0.39152464811384224,0.9354848707521155
0.40354145934036995,0.39150150052394994,0.9331356208636399
0.4035555218789336,0.3480718874788218,0.931009449170229
0.403552468822107,0.3480584321750141,0.929163978925367
0.4035495123179559,0.3480408567886965,0.927346097477947
0.40354496556476477,0.348021436725312,0.9251275457979502
0.40353950193670973,0.348004586281468,0.9229213228923656
0.4035358590390074,0.3479892091286634,0.920914996296139
0.40355284671936625,0.304586737425802,0.9213045164755176
0.4035500434299171,0.30459864480978543,0.9208284165174864
0.4035512885665278,0.30461271311942395,0.9212784034553518
0.4035539986787757,0.304631146572741,0.9223613337531194
0.40355860539885907,0.3046556112852665,0.9239843147071622
0.40356315390017955,0.30467665264663024,0.9252207710003721
0.40358980313327936,0.26129072469714476,0.9273008654128301
0.40359309823975587,0.2612770969557697,0.9290411471589535
0.4035987150760205,0.261312411731471,0.9289606888893684
0.4036024633899411,0.2613267024349626,0.9300618267941374
0.40360625042957693,0.26131264680322613,0.9322078957907874
0.40361309738522655,0.2613593423360933,0.9332520475829922
0.4036342616763319,0.2179463494642062,0.9364817469627523
0.4036409859943061,0.21799131498403718,0.9369882108677869
0.4036410088919483,0.21798039972958067,0.9386917313947557
0.4036430441383772,0.21799882658832254,0.9397773056228398
0.4036459052967852,0.21802037342911013,0.9412835770227765
0.4036496001825772,0.21803669153192107,0.942306335583224
0.40367536722240827,0.17468289532840592,0.9441925245473088
0.403671623226787,0.17465657121696088,0.9459410221409976
0.40366771371040394,0.17462809133721757,0.9471388968109737
0.40366936249822377,0.17463141371442564,0.9480380881234348
0.403639803622436,0.1745862594901441,0.9499195435514424
0.4036430177069165,0.1745684039605252,0.952666090384039
0.40366894507180434,0.13119919614831344,0.9546300731694655
0.40366756016252614,0.13120793550036897,0.9552869703157937
0.4036550076337174,0.13119775212689982,0.9550804769793946
0.4036310144709685,0.13117373281978245,0.9538897219415999
0.403635182778572,0.131178898824942,0.9560694439143292
0.40363628822715686,0.1311794529941016,0.9563358421535393
0.4036613306527459,0.0877839361642141,0.958028953693548
0.4036678102268255,0.08782099053612885,0.9578282384476899
0.40367421116495983,0.08785202280596488,0.9570315069638015
0.4036616076805421,0.08784486835533889,0.9570180968335493
0.4036479237272516,0.08784356975771263,0.9576701838657132
0.4036458951389376,0.08784806885377877,0.958334779672412
0.4036620220268886,0.04444800065028576,0.9582431320092129
0.40366327077686337,0.044451355668751136,0.9575773009912931
0.4036652589418171,0.044429236356938906,0.9580340143228873
0.40367202763032045,0.044459768139962275,0.9573423334464262
0.40367628910132325,0.044478507578865456,0.9586032814126337
0.4036820695886097,0.044493181925630954,0.9596086229315806
0.4037073373015512,0.0011078816854645512,0.9618880133315142
0.4037126085999564,0.0011285225845295566,0.9632548253139277
0.4037166562168619,0.0011484017204885233,0.9642956827581182
0.40371851140399023,0.0011652554549695937,0.965187497493937
0.4037194981408422,0.0011780663143799441,0.9654714782229152
0.4037249230829038,0.0011962300921800617,0.9663792641448594
0.43636803381761285,0.999445077518708,0.9314914932546035
0.4363710133659866,0.99945318652252,0.9321888314508212
0.4363742728482242,0.9994632997728479,0.9327689407456916
0.4363746168100505,0.9994745228444175,0.9336186134638398
0.4363760411752011,0.9994852150674962,0.934704264254373
0.4363785677353381,0.99949913965785,0.9356811415261489
0.4364015147961657,0.9561106853708012,0.9379620385287821
0.4364023316675572,0.9561264045638898,0.9388673422733802
0.4364043452540263,0.9561376763122096,0.9398609242873012
0.43640644941723455,0.956157009752318,0.9409690775092887
0.4364066455596513,0.9561660465860469,0.9415896931057902
0.436407720969496,0.9561763343328014,0.9423100684040424
0.4364320866450202,0.9127871528439044,0.9442774086421768
0.43643190668840376,0.9127878056061326,0.9446608232974425
0.4364317109121446,0.9127873989449549,0.945007197477171
0.4364334703395762,0.9127879951592044,0.9458184207261477
0.4364336645212201,0.9127854960595176,0.9458248129424454
0.43643503675497797,0.9127854339065322,0.9460595212617537
0.4364571993982566,0.8693809379168848,0.9474764755510974
0.4364559443316328,0.869380565885636,0.9472410473496609
0.436455238524307,0.8693806486442298,0.9469083850511616
0.43645686184031035,0.8693853397429538,0.9471954236016884
0.436457003704771,0.869386143605904,0.947172295322235
0.43645526207498075,0.8693843347242687,0.9466767704725625
0.4364778202135521,0.8259884969196092,0.9479952986155908
0.436479162991306,0.8259894715972476,0.9487173236420562
0.4364786691994851,0.825988748583073,0.9485565687225113
0.43648103698610885,0.8259948542685793,0.949175419823804
0.4364847486679692,0.8259992845371862,0.9498504205017142
0.43648481430772446,0.8260011177315945,0.9501193471965241
0.4365067335323959,0.7826016681494323,0.9514387941486442
0.43650694298179105,0.7826048030890318,0.9515464639816187
0.4365066012363638,0.7826078971067113,0.9513529154301336
0.43650722894718874,0.7826109985670001,0.9515438440027493
0.4365068749728713,0.782614574850555,0.9517330533833628
0.4365058326400969,0.7826194080534206,0.9520404620690832
0.4365271876694711,0.7392185568626405,0.9532948586966993
0.43652854778159533,0.7392148816147815,0.9534594941088708
0.43652779295831545,0.739207490133691,0.9535021591726565
0.43653007255284404,0.739204315715693,0.9539091591860376
0.4365303364849927,0.7391983661777126,0.9543425988910879
0.4365278783022556,0.7391666054232175,0.9554165964332608
0.4365506157250402,0.6957681100016511,0.9572981076651312
0.43654599278373374,0.6957475690413577,0.9579250801548125
0.4365478337974723,0.6957733799625009,0.9570180278823515
0.4365488975718933,0.695764445887566,0.9568687613600537
0.4365504436899246,0.6957860926153728,0.955555498272258
0.436553648785363,0.6957805658510565,0.9545990948218075
0.43657867825846886,0.6523773049376584,0.9551434585524571
0.4365827479087876,0.6523599690669482,0.9557763258968435
0.4365885296815089,0.65239898061593,0.9550598685303302
0.4365909880721944,0.6523810997168248,0.9556924053510855
0.4365990676166031,0.65242511562966,0.9547937710413292
0.4366033981252403,0.6524137107198578,0.9553288313044352
0.4366311072364667,0.6090534786335327,0.9554986154002816
0.4366284347412319,0.6089880688541749,0.9565700269624537
0.43663091331820675,0.6090020249301044,0.9557498703852911
0.43662698957498586,0.608958312385053,0.9559395589581645
0.4366272944531731,0.6089478126678347,0.9555061179789802
0.43661934553855325,0.608908313779346,0.9561941299464225
0.43663937966657845,0.5655289296266672,0.9571985942705593
0.436635019734831,0.5655266305585429,0.9572776040123768
0.4366383301859519,0.5655551520316316,0.9566418049103025
0.43663294767369953,0.5655469135021217,0.9570562873147903
0.4366250718342159,0.5655416005761582,0.9577282843700073
0.436617407652549,0.5655365656392628,0.9580028240133023
0.43663073590595536,0.5221269008619545,0.9586162336677759
0.4366218902482501,0.522088852942838,0.9591649357778714
0.43661837057489483,0.5221061328434081,0.9579466052947125
0.436610933558008,0.5220899242549278,0.9566287988095445
0.4366054892559543,0.522071406989994,0.9549582151628719
0.43660405435365607,0.5220549362309727,0.9534503899592692
0.43662183858454917,0.47863950436933644,0.9537803946248802
0.43661719336468346,0.4786467422969144,0.9525492885737357
0.4366122216432586,0.4786365414832102,0.952989876977561
0.43660303346633705,0.47862802334166943,0.9530084847214753
0.43659524808317746,0.478612386148063,0.9519496264137607
0.4365911509081096,0.47859425669583444,0.9499577513058024
0.43660751114931495,0.4351795612166145,0.9497673673329338
0.4366020384509345,0.4351667592856373,0.9487901072514127
0.43659636590453066,0.43515994166033456,0.9483919872478861
0.4365961575523511,0.43515264492002725,0.9474846838748996
0.43659442959811445,0.43514524598964316,0.9471523721096708
0.43659143777445564,0.43514142282930723,0.9468605782679091
0.43661012367238455,0.3917345304966876,0.9472987325753028
0.4366097521210763,0.3917302071255448,0.9471898112387686
0.43661018230450765,0.3917230411376574,0.9468474002500862
0.43661198521329486,0.3917146983717283,0.945756571787592
0.436611878202655,0.39170336778685344,0.9446601174330677
0.4366125837248568,0.3916898521526163,0.9438341469492822
0.4366312966811494,0.3482724361588891,0.9431127974792309
0.43663061172211826,0.3482552844069152,0.9418584379625142
0.43663386054225684,0.3482441818765774,0.9413873777584152
0.4366352048066678,0.34823249802651945,0.9408309972020807
0.43663456875474416,0.3482196953917317,0.9396965615996314
0.43663569752848547,0.34820254014286073,0.9378987419286792
0.43665688562142707,0.30478195767278593,0.936709065526871
0.4366610366022231,0.3047747634012934,0.9364115358185224
0.43666464480637773,0.3047656838673841,0.935665693207274
0.4366661709197049,0.3047626955558355,0.9350027542609544
0.43666398586980176,0.3047622494860698,0.9355594281852434
0.4366577456554313,0.3047579427269089,0.9357921791163819
0.43667338414815465,0.26135016153713075,0.9371649238762254
0.43666036423905247,0.2613200478873402,0.9393472456967424
0.43664770575059275,0.26131400126807297,0.9404648754849056
0.436643305365706,0.26133481952726567,0.9394851457767616
0.43663645506270954,0.2613050553617615,0.9387428546479708
0.4366390100230627,0.261321898760717,0.936272401193391
0.43665705054869686,0.21788335325934916,0.9363622956017472
0.43665889659593005,0.21787165837141176,0.9350910801934166
0.4366640072145279,0.21789527767638234,0.9342594158956894
0.43666198024900205,0.2178573548198684,0.9335916580296532
0.43666592713486874,0.21785145735732903,0.9325452258625757
0.4366684338441279,0.21784999709517422,0.932216168113672
0.4366924748721765,0.17445223948958766,0.9339303065859174
0.4366893935005927,0.1744559227933603,0.9343485167971142
0.43668909707747916,0.17446381946634004,0.9353473509321958
0.4366832689480605,0.17446270466213948,0.9372799453762906
0.43667705729220857,0.17446100677349768,0.9385085300692919
0.43667495716546245,0.17446625794613174,0.939006808240216
0.43668890024467955,0.13105568311482602,0.9415148365239634
0.43667707795866134,0.13107094389877044,0.9421119678803229
0.43662286941405515,0.13096926638888334,0.9404696313854519
0.4366330193076583,0.13099241893139707,0.9383785471528363
0.43663668716656534,0.1309818023052841,0.9356703064014795
0.4366324614273424,0.13096295264613084,0.9306239293966034
0.43664580813271425,0.08751871813011819,0.929515225834924
0.4366300178333963,0.08745821434124845,0.9292904803712794
0.43663374632885865,0.08749347329640561,0.9249229232090407
0.4366349842338903,0.0874853228027907,0.9214509837614433
0.43664221888175464,0.08750745555247352,0.919287282394256
0.4366481743106346,0.0875247841224725,0.9173025637254885
0.4366695475104206,0.04409264686019487,0.9182698657568077
0.43667348399825867,0.04413568926826367,0.9185080593603777
0.43667274462925554,0.04418406298404609,0.9212077739559006
0.43667519795847404,0.044230207697132096,0.9246068594908627
0.43668238844690976,0.04429114668081047,0.9297244715360391
0.4366833894230179,0.04433898802869135,0.9329668406963785
0.43671171097684075,0.0009825916959120273,0.9374623852142081
0.4367143764403122,0.000995801576015476,0.9393805214984461
0.4367209265239366,0.0010160269022602142,0.9422394126055361
0.43672424313168645,0.0010291145427847592,0.9437196758289131
0.4367288344514779,0.0010460753945380485,0.9456323764166852
0.4367339205155619,0.0010587918472483304,0.9474181679640336
0.46938058891989687,0.9993028080648587,0.9133349690376801
0.4693822751473996,0.9993148782738807,0.9144724363378421
0.46938549378094285,0.9993271955786249,0.9156648600754705
0.4693874859632657,0.9993396192387105,0.9166283424571999
0.46939088830326936,0.9993512476589825,0.91780093500606
0.46939348986823687,0.9993606597509668,0.9182344208839835
0.4694165582427436,0.9559697931753348,0.9198163780085564
0.4694173831699226,0.9559782473936034,0.9203653297612967
0.4694185246620821,0.9559837767921646,0.9207929636713896
0.46942003831313533,0.9559880763098807,0.9213614620994905
0.4694206388735576,0.955991461385677,0.921659109905193
0.46942275498529007,0.9559983161074004,0.922340753961471
0.46944583075540547,0.912601354582288,0.9239811937497524
0.4694461209150412,0.9125928245782757,0.9236447980644018
0.46944650725673004,0.9125851194058368,0.9233150462705397
0.46944736508535934,0.9125784613398416,0.9229749325884995
0.4694477870377744,0.9125713752010638,0.9226596066030988
0.4694480727334346,0.9125634243619903,0.9222635850646198
0.4694699462234132,0.8691544921400238,0.9230439999728214
0.46946900809008524,0.8691507530985089,0.9227487758763582
0.46947039690618353,0.8691460833413074,0.9226726033486243
0.4694710977253552,0.8691395531649712,0.9223521732417608
0.46947044882550826,0.8691310163215875,0.9218543702515973
0.4694720794922101,0.8691288658733339,0.9218676821297895
0.46949477108463494,0.8257237416797427,0.9228252298784706
0.46949620430500755,0.8257190128972658,0.922793961321271
0.46950076988088907,0.8257182462020567,0.9232173705085871
0.4695028590666788,0.8257158021063514,0.9232852071951219
0.46950547740338966,0.8257137186365963,0.923352391976108
0.46950820709777974,0.8257108365624266,0.9234696939682168
0.46953272886175784,0.7823077590574468,0.9245139902893713
0.4695349001334014,0.7823071152118962,0.9246098435447732
0.4695365228872542,0.782305689490913,0.9246627166231632
0.46954094382954986,0.782306670325457,0.9248141929175938
0.4695406370979502,0.7823032724433989,0.9243321141548125
0.4695427416155246,0.7823002995940735,0.924245682743621
0.4695655666552116,0.7388952911136881,0.9249873486653697
0.4695658479671464,0.7389019572825258,0.9249944622871318
0.46956568959122436,0.7389086163039991,0.9249069094221714
0.46956632285645294,0.7389121882271359,0.9247685389350406
0.4695701178105579,0.7389218135515505,0.925268457312058
0.4695708859584063,0.738929255406143,0.9254476266461871
0.46959024262417914,0.6955133602763505,0.9275125210304509
0.4695888718143839,0.6955203054219236,0.9273544122044584
0.46958895723167415,0.6955143239970689,0.9264574665167974
0.4695909492657535,0.6955105873153891,0.9258458554010692
0.4695950074788546,0.695534399928941,0.9250218911080039
0.4695994565929073,0.6954980713762332,0.9240105496270786
